code,name,city,level,hospitalAccredResult,teachingAccredResult,hospitalAccredYear,teachingAccredYear,hospitalAccredPeriod,teachingAccredPeriod,phone,address
1542021171,惠川醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-6229292,高雄市岡山區岡山路92號
1542011237,惠德醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-8126000,高雄市鳳山區福祥街81號同號2樓
1502111089,戴銘浚醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-8061289,高雄市小港區宏平路正苓里661號1至7樓
1502050296,文雄醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-3165275,高雄市三民區察哈爾二街132號地下1層地上1至4層
1542011246,新上琳醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,07-7104397,高雄市鳳山區自由路81號1-6樓
1507360028,新正薪醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-9705335,高雄市前鎮區一心一路233號1-4樓
1502061208,新華醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-2876080,高雄市新興區七賢二路97號地上1至4層
1507320015,新高醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-3828814,高雄市三民區莊敬路288號1-9樓
1507010014,新高鳳醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,07-7472320,高雄市鳳山區光遠路360號1-7樓
1542011282,杏和醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-7613111,高雄市鳳山區五甲二路385號、387號、389號、391號B1-9樓、470號1樓
1502031102,柏仁醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-5508888,高雄市左營區博愛二路350號地下1樓至地上1-5樓、340號1樓、326號1樓
1542061077,樂生婦幼醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-7862688,高雄市大寮區鳳林三路532號
1502020065,正大醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-5823989,高雄市鼓山區鼓山三路128號之9、葆禎路263、265號1-3樓
1542030116,溪洲醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-6621985,高雄市旗山區延平一路412號、408號
1542150033,溫賀睿和醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,07-6965136,高雄市路竹區延平路57號地上1樓至地上5樓
1507010023,澄清國際眼科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-7156325,高雄市鳳山區五甲二路398號
1542061148,瑞生醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-7835175,高雄市大寮區鳳林四路192號
1507360019,瑞祥醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-7717503,高雄市前鎮區班超路92號1-7樓
1507290012,生安婦產小兒科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-5223138,高雄市鼓山區美術東二路177號B2-11樓
1502050170,祐生醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-2866688,高雄市三民區建國三路60號
0907150029,秀傳醫療社團法人高雄秀傳紀念醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,114,-,115/1/1-120/12/31,-,07-6956666,高雄市路竹區北嶺六路100號地下1樓、地上1-3、5-9樓
1507300059,維馨乳房外科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-5578188,高雄市左營區立信路246號
1107320017,義大醫療財團法人義大大昌醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-5599123,高雄市三民區大昌一路305號地下3樓至7樓、307號1樓、309號地下1樓至6樓、311號地下1樓至1樓
1502051337,謝外科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-2360121,高雄市三民區河北一路330號
1307020025,財團法人私立高雄醫學大學附設高醫岡山醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,114,114,115/1/1-120/12/31,115/1/1-120/12/31,07-6261000,高雄市岡山區捷安路8號地下3樓至6樓、8樓及10樓
1507340053,重仁骨科醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-2813136,高雄市前金區中華三路247號1至6樓
1542030018,重安醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-6618471,高雄市旗山區大仁街14、16、18、20、22、24、26號
1507310019,金安心醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,113,-,114/1/1-119/12/31,-,07-3649890,高雄市楠梓區加昌路606號1-4樓
1507300068,鈞安婦幼聯合醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-3480088,高雄市左營區華夏路609號地下1層至地上6層
1502041108,長春醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-3612995,高雄市楠梓區右昌街331號1-5樓
1542051151,霖園醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-6413399,高雄市林園區林園北路244號
1502031095,馨蕙馨醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-5586080,高雄市左營區明誠二路541號
1507310037,高大美杏生醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-3658885,高雄市楠梓區大學東路1號1-3樓
1542150042,高新醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-6975903,高雄市路竹區中山路627號
1507290021,高禾醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,111,-,112/1/1-115/12/31,-,07-3949938,高雄市鼓山區博愛一路460號B1-5F
0942020019,高雄市立岡山醫院（委託秀傳醫療社團法人經營）,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,112,-,113/1/1-118/12/31,-,07-6222131,高雄市岡山區壽天路12號
1307370011,高雄市立旗津醫院（委託財團法人私立高雄醫學大學經營）,高雄市,地區醫院,醫院評鑑合格（地區醫院）,非教學醫院,108,-,109/1/1-115/12/31,-,07-5711188,高雄市旗津區旗港路33號B1-4樓
0102080017,高雄市立民生醫院,高雄市,地區醫院,醫院評鑑合格（地區醫院）,醫事人員類（非醫師）教學醫院評鑑合格,113,113,114/1/1-119/12/31,114/1/1-119/12/31,07-7511131,高雄市苓雅區凱旋二路134號及132號5樓
1142010518,高雄市立鳳山醫院（委託長庚醫療財團法人經營）,高雄市,地區醫院,醫院評鑑合格（地區醫院）,醫師及醫事人員類教學醫院評鑑合格,112,112,113/1/1-118/12/31,113/1/1-118/12/31,07-7418151,高雄市鳳山區經武路42號、42－1號
