timestamp,institutionType,institutionName,unitName,location,jobTitle,wardType,dayShiftRatio,eveningShiftRatio,nightShiftRatio,leaderSupport,invasiveDuties,weeklyHours,overtimePolicy,yearsCurrent,yearsTotal,annualSalary,monthlyBase,annualBonus,workAtmosphere,promotion,recommendIndex,comment
2025-09-28 17:33,地區醫院,健新醫院,腎臟內科病房,高雄市,N3,內科,1:6,1:13,1:13,部分協助,產後照護,50-55,合理範圍給,4,4,87,37,13,4,機會多,3,夜班輪轉公平
2025-09-28,地區醫院,國軍臺中總醫院中清分院附設民眾診療服務處,心臟外科病房,台中市,N0,外科,1:10,1:13,1:14,無,產後照護,40-45,主管判斷,7,4,64,27,10,3,普通,2,新人零保護
2025-09-28,區域醫院,屏基醫療財團法人屏東基督教醫院及其瑞光院區,骨科病房,屏東縣,N1,外科,1:7,1:13,1:13,部分協助,給藥/管路,40-45,一律給,5,13,78,33,12,3,機會多,3,安寧團隊互相 support
2025-09-28,醫學中心,三軍總醫院附設民眾診療服務處及其汀州院區,8B 外科病房,台北市,N1,外科,1:8,1:13,1:14,無,給藥/管路,40-45,合理範圍給,6,6,108,45,16,3,難以升遷,2,工時長但待遇可
2025-09-27 22:30,醫學中心,國泰醫療財團法人汐止國泰綜合醫院,9A 外科病房,新北市,N4,外科,1:8,1:10,1:13,全班協助,給藥/換藥/抽痰,50-55,主管判斷,4,1,123,52,18,4,機會多,3,氣氛輕鬆
2025-09-27 09:27,醫學中心,國立台灣大學醫學院附設醫院,10B 內科病房,台北市,N3,內科,1:10,1:12,1:14,部分協助,管路/PCA,50-55,合理範圍給,1,7,116,49,17,3,普通,3,
2025-09-27,醫學中心,義大醫療財團法人義大醫院,安寧病房,高雄市,N2,安寧,1:10,1:14,1:14,部分協助,管路/PCA,50-55,合理範圍給,4,5,113,47,17,4,普通,3,工時長但待遇可
2025-09-27,醫學中心,國立成功大學醫學院附設醫院,安寧病房,台南市,N3,安寧,1:6,1:12,1:12,部分協助,給藥/管路,55-60,一律不給,2,7,117,49,18,2,普通,1,leader 形同虛設
2025-09-27,地區醫院,國軍左營總醫院岡山分院附設民眾診療服務處,11A 外科病房,高雄市,N0,外科,1:7,1:12,1:14,部分協助,給藥/CVP/PCA,40-45,主管判斷,4,1,57,24,9,3,難以升遷,2,沒人沒錢沒尊重
2025-09-27,醫學中心,長庚醫療財團法人高雄長庚紀念醫院,腎臟內科病房,高雄市,護理長,內科,1:6,1:12,1:14,部分協助,給藥/CVP/PCA,45-50,一律給,7,3,130,55,20,4,普通,3,
2025-09-27,醫學中心,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,12A 內科病房,台北市,N2,內科,1:9,1:14,1:15,部分協助,給藥/換藥/抽痰,50-55,合理範圍給,4,6,110,46,17,3,機會多,3,資深領班受重視
2025-09-27,診所,GG 診所,婦產科病房,新竹市,N2,婦產,1:8,1:14,1:12,部分協助,換藥/PCA,45-50,合理範圍給,5,7,75,32,11,4,機會多,3,薪資與制度都優
2025-09-27,區域醫院,高雄市立聯合醫院,緩和醫療病房,高雄市,N2,安寧,1:8,1:11,1:14,部分協助,化療,40-45,主管判斷,5,7,94,39,14,3,普通,3,人力穩定但行政會議多
2025-09-26 23:32,醫學中心,臺北榮民總醫院,產後病房,台北市,專科護理師,婦產,1:10,1:11,1:14,部分協助,所有侵入性,55-60,主管判斷,8,1,126,53,19,3,難以升遷,2,工時超長
2025-09-26 11:40,區域醫院,佛教慈濟醫療財團法人大林慈濟醫院,嬰兒室,嘉義縣,N1,兒科,1:9,1:10,1:12,部分協助,產後照護,45-50,一律給,8,10,85,36,13,3,機會多,3,同事關係好
2025-09-26 09:54,醫學中心,彰化基督教醫療財團法人彰化基督教兒童醫院,緩和醫療病房,彰化縣,N2,安寧,1:8,1:13,1:13,全班協助,給藥/換藥/抽痰,55-60,一律不給,4,8,103,43,15,2,普通,1,
2025-09-26 08:14,地區醫院,仁愛醫院,婦產科病房,新北市,N0,婦產,1:6,1:12,1:12,部分協助,管路/PCA,45-50,主管判斷,1,5,58,24,9,4,機會多,3,排班相對人性化
2025-09-26,醫學中心,中山醫學大學附設醫院,心臟外科病房,台中市,N3,外科,1:8,1:12,1:12,部分協助,給藥/CVP/PCA,50-55,主管判斷,6,12,118,50,18,4,機會多,3,人力穩定但行政會議多
2025-09-26,區域醫院,光田醫療社團法人光田綜合醫院及其大甲院區,嬰兒室,台中市,N1,兒科,1:10,1:13,1:15,全班協助,給藥/CVP/PCA,45-50,合理範圍給,1,2,83,35,12,4,普通,3,可學到很多技術
2025-09-26,診所,II 診所,8B 外科病房,台北市,N3,外科,1:6,1:11,1:16,全班協助,所有侵入性,45-50,合理範圍給,8,13,87,37,13,3,難以升遷,2,訓練體系完整
2025-09-26,地區醫院,中心診所醫療財團法人中心綜合醫院,神經外科病房,台北市,N1,外科,1:6,1:14,1:13,部分協助,給藥/換藥/抽痰,45-50,主管判斷,6,9,62,26,9,2,難以升遷,1,人力極端不足
2025-09-26,區域醫院,衛生福利部彰化醫院,腸胃內科病房,彰化縣,N2,內科,1:9,1:11,1:16,無,給藥/換藥/抽痰,50-55,主管判斷,7,4,93,39,14,4,機會多,3,
2025-09-25 15:09,地區醫院,大眾醫院,精神科病房,苗栗縣,N0,精神,1:7,1:11,1:14,無,產後照護,55-60,一律不給,2,9,62,26,9,3,難以升遷,1,夜班暴力事件多
2025-09-25 14:19,醫學中心,義大醫療財團法人義大醫院,7A 內科病房,高雄市,副護理長,內科,1:8,1:12,1:14,全班協助,管路/PCA,55-60,一律不給,2,13,125,53,19,3,難以升遷,2,
2025-09-25 13:59,醫學中心,臺北市立萬芳醫院-委託臺北醫學大學辦理,10B 內科病房,台北市,副護理長,內科,1:8,1:14,1:13,部分協助,管路/PCA,50-55,合理範圍給,2,7,131,55,20,4,機會多,3,案件多但學得快
2025-09-25 12:26,區域醫院,衛生福利部南投醫院及其中興院區,一般病房,南投縣,N2,混合,1:6,1:11,1:12,全班協助,化療,45-50,合理範圍給,2,4,98,41,15,4,機會多,3,團隊互助強
2025-09-25,區域醫院,國軍高雄總醫院附設民眾診療服務處,12A 內科病房,高雄市,N3,內科,1:8,1:12,1:12,部分協助,換藥/PCA,50-55,一律給,1,7,102,43,15,4,機會多,3,薪資與制度都優
2025-09-25,地區醫院,惠德醫院,安寧病房,高雄市,N3,安寧,1:7,1:10,1:15,部分協助,換藥/PCA,45-50,合理範圍給,8,4,87,37,13,4,普通,3,可學到很多技術
2025-09-25,區域醫院,國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院,心智科病房,新竹縣,N2,精神,1:9,1:14,1:14,部分協助,換藥/PCA,55-60,一律不給,3,1,82,34,12,3,難以升遷,2,中部醫院 case 量適中
2025-09-25,醫學中心,國立臺灣大學醫學院附設醫院兒童醫院,心智科病房,台北市,N3,精神,1:7,1:12,1:15,部分協助,給藥/CVP/PCA,45-50,合理範圍給,1,11,120,50,18,4,普通,3,門診作息穩定
2025-09-25,區域醫院,台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,10B 內科病房,新竹市,N2,內科,1:10,1:12,1:15,全班協助,產後照護,40-45,合理範圍給,5,9,85,36,13,3,普通,3,專科很強值得待
2025-09-25,地區醫院,宏其醫療社團法人宏其婦幼醫院,安寧病房,桃園市,N4,安寧,1:9,1:12,1:14,全班協助,化療,55-60,一律不給,8,1,97,41,15,3,普通,2,
2025-09-24 23:15,醫學中心,彰化基督教醫療財團法人彰化基督教兒童醫院,心臟內科病房,彰化縣,N2,內科,1:10,1:12,1:12,部分協助,給藥/換藥/抽痰,50-55,合理範圍給,4,13,98,41,15,4,普通,3,人力穩定但行政會議多
2025-09-24 20:12,醫學中心,臺中榮民總醫院,8B 外科病房,台中市,N2,外科,1:6,1:11,1:12,部分協助,給藥/CVP/PCA,55-60,主管判斷,8,8,107,45,16,2,普通,1,人力極端不足
2025-09-24,醫學中心,佛教慈濟醫療財團法人花蓮慈濟醫院,腎臟內科病房,花蓮縣,N2,內科,1:8,1:10,1:13,部分協助,給藥/CVP/PCA,40-45,合理範圍給,1,11,107,45,16,4,機會多,3,專科很強值得待
2025-09-24,診所,JJ 診所,婦產科病房,基隆市,護理長,婦產,1:10,1:12,1:15,全班協助,化療,45-50,一律給,7,11,99,42,15,3,難以升遷,2,
2025-09-24,醫學中心,長庚醫療財團法人台北長庚紀念醫院,神經外科病房,台北市,護理長,外科,1:8,1:10,1:13,部分協助,給藥,40-45,一律給,5,13,143,60,21,3,普通,3,
2025-09-24,區域醫院,振興醫療財團法人振興醫院,一般病房,台北市,N4,混合,1:8,1:13,1:14,部分協助,給藥,50-55,主管判斷,7,7,110,46,17,4,普通,3,專科很強值得待
2025-09-24,醫學中心,三軍總醫院附設民眾診療服務處及其汀州院區,神經外科病房,台北市,N1,外科,1:8,1:12,1:13,部分協助,給藥/換藥/抽痰,45-50,合理範圍給,2,11,106,45,16,4,機會多,3,案件多但學得快
2025-09-23 13:46,醫學中心,義大醫療財團法人義大醫院,婦產科病房,高雄市,N3,婦產,1:10,1:12,1:12,全班協助,所有侵入性,45-50,合理範圍給,8,9,115,48,17,3,普通,3,資深領班受重視
2025-09-23,地區醫院,道安醫院,一般病房,彰化縣,N1,混合,1:6,1:13,1:14,全班協助,所有侵入性,50-55,合理範圍給,3,7,69,29,10,3,普通,2,
2025-09-23,醫學中心,國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,7A 內科病房,新竹市,N1,內科,1:10,1:12,1:16,全班協助,給藥/換藥/抽痰,50-55,合理範圍給,2,3,94,39,14,3,難以升遷,2,工時長但待遇可
2025-09-23,區域醫院,國軍臺中總醫院附設民眾診療服務處,婦產科病房,台中市,N2,婦產,1:8,1:14,1:12,部分協助,所有侵入性,45-50,合理範圍給,7,2,96,40,14,3,普通,2,常被臨時調班
2025-09-23,區域醫院,衛生福利部臺中醫院,心智科病房,台中市,專科護理師,精神,1:8,1:14,1:14,部分協助,給藥,45-50,合理範圍給,4,4,111,47,17,3,普通,3,
2025-09-23,醫學中心,高雄榮民總醫院,腸胃內科病房,高雄市,N2,內科,1:8,1:12,1:14,無,化療,40-45,合理範圍給,6,5,112,47,17,4,機會多,3,團隊互助強
2025-09-22 10:19,區域醫院,中國醫藥大學北港附設醫院,腸胃內科病房,雲林縣,護理長,內科,1:7,1:14,1:14,全班協助,給藥/CVP/PCA,55-60,一律不給,7,1,123,52,18,3,難以升遷,2,夜班輪轉公平
2025-09-22 08:39,醫學中心,長庚醫療財團法人台北長庚紀念醫院,腸胃內科病房,台北市,N2,內科,1:10,1:11,1:14,全班協助,給藥/管路,55-60,一律不給,3,2,105,44,16,3,難以升遷,2,工時長到爆
2025-09-22,區域醫院,童綜合醫療社團法人童綜合醫院及其沙鹿院區,安寧病房,台中市,N3,安寧,1:9,1:12,1:13,全班協助,給藥/管路,40-45,一律給,4,4,93,39,14,4,機會多,3,主管支持度高
2025-09-21 21:43,區域醫院,衛生福利部豐原醫院,心智科病房,台中市,副護理長,精神,1:10,1:12,1:15,部分協助,給藥/換藥/抽痰,45-50,合理範圍給,5,3,107,45,16,3,普通,2,訓練體系完整
2025-09-21 08:55,區域醫院,衛生福利部屏東醫院,8B 外科病房,屏東縣,N4,外科,1:8,1:10,1:14,部分協助,產後照護,50-55,主管判斷,3,9,109,46,16,4,機會多,3,加班頻率可接受
2025-09-21,地區醫院,烏日澄清醫院,5A 內科病房,台中市,N2,內科,1:7,1:12,1:12,部分協助,給藥,55-60,一律不給,3,10,77,32,12,3,難以升遷,2,主管偏心嚴重
2025-09-20 13:48,區域醫院,臺南市立安南醫院-委託中國醫藥大學興建經營,11A 外科病房,台南市,N4,外科,1:7,1:12,1:14,部分協助,給藥/管路,45-50,主管判斷,1,9,109,46,16,3,機會多,3,兒科氣氛溫暖
2025-09-20 07:19,地區醫院,茂盛醫院,12A 內科病房,台中市,N0,內科,1:10,1:12,1:16,無,給藥/CVP/PCA,40-45,合理範圍給,1,8,58,24,9,3,普通,2,人力極端不足
2025-09-20,區域醫院,衛生福利部臺中醫院,骨科病房,台中市,護理長,外科,1:6,1:13,1:14,無,管路/PCA,55-60,一律不給,4,3,124,52,19,3,難以升遷,2,夜班輪轉公平
2025-09-20,區域醫院,童綜合醫療社團法人童綜合醫院及其沙鹿院區,一般病房,台中市,N3,混合,1:8,1:12,1:12,部分協助,化療,45-50,主管判斷,2,8,96,40,14,4,機會多,3,可學到很多技術
2025-09-20,地區醫院,仁村醫院,腎臟內科病房,台南市,N1,內科,1:6,1:10,1:14,全班協助,化療,55-60,一律不給,5,10,77,32,12,3,難以升遷,2,可學到很多技術
2025-09-19 15:27,醫學中心,三軍總醫院附設民眾診療服務處及其汀州院區,綜合病房,台北市,N0,混合,1:7,1:14,1:14,部分協助,給藥,45-50,一律給,1,8,99,42,15,4,普通,3,案件多但學得快
2025-09-19 14:48,地區醫院,南門綜合醫院,兒童病房,新竹市,N1,兒科,1:8,1:10,1:12,無,給藥,40-45,一律給,3,4,67,28,10,4,機會多,3,同事關係好
2025-09-19,地區醫院,天主教花蓮教區醫療財團法人台東聖母醫院,骨科病房,台東縣,N2,外科,1:8,1:11,1:15,部分協助,給藥/換藥/抽痰,55-60,一律不給,8,10,75,32,11,3,難以升遷,2,夜班暴力事件多
2025-09-19,地區醫院,佑民醫療社團法人佑民醫院,6C 內科病房,南投縣,護理長,內科,1:10,1:11,1:14,無,產後照護,55-60,主管判斷,7,3,109,46,16,3,難以升遷,1,
2025-09-19,醫學中心,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,10B 內科病房,新北市,護理長,內科,1:7,1:12,1:14,部分協助,換藥/PCA,45-50,合理範圍給,7,12,140,59,21,4,機會多,3,排班相對人性化
2025-09-19,地區醫院,廣川醫院,兒童病房,新北市,N3,兒科,1:8,1:10,1:14,全班協助,給藥/管路,45-50,合理範圍給,1,11,85,36,13,3,難以升遷,2,新人零保護
2025-09-19,醫學中心,臺中榮民總醫院,心臟外科病房,台中市,專科護理師,外科,1:9,1:14,1:13,部分協助,管路/PCA,45-50,合理範圍給,5,11,116,49,17,4,機會多,3,資深領班受重視
2025-09-19,區域醫院,童綜合醫療社團法人童綜合醫院及其沙鹿院區,產後病房,台中市,N1,婦產,1:6,1:13,1:15,全班協助,所有侵入性,55-60,一律不給,4,2,88,37,13,3,難以升遷,1,人力嚴重不足
2025-09-19,醫學中心,佛教慈濟醫療財團法人花蓮慈濟醫院,心臟內科病房,花蓮縣,N1,內科,1:6,1:12,1:12,部分協助,所有侵入性,45-50,合理範圍給,1,1,92,39,14,3,難以升遷,2,
2025-09-19,地區醫院,維馨乳房外科醫院,綜合病房,高雄市,N1,混合,1:6,1:12,1:15,全班協助,產後照護,50-55,一律給,1,7,68,29,10,3,普通,3,人力穩定但行政會議多
2025-09-18 08:29,醫學中心,國泰醫療財團法人汐止國泰綜合醫院,精神科病房,新北市,N1,精神,1:9,1:10,1:16,無,給藥/CVP/PCA,50-55,合理範圍給,4,4,99,42,15,4,普通,3,人力穩定但行政會議多
2025-09-18,醫學中心,長庚醫療財團法人高雄長庚紀念醫院,兒科病房,高雄市,N3,兒科,1:10,1:11,1:14,部分協助,管路/PCA,45-50,主管判斷,3,4,118,50,18,4,普通,3,加班頻率可接受
2025-09-18,區域醫院,屏東榮民總醫院,骨科病房,屏東縣,N1,外科,1:8,1:14,1:15,無,給藥/管路,50-55,合理範圍給,2,12,91,38,14,4,機會多,3,門診作息穩定
2025-09-18,區域醫院,台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,12A 內科病房,台東縣,N4,內科,1:8,1:12,1:14,全班協助,化療,40-45,合理範圍給,1,5,109,46,16,3,難以升遷,2,中部醫院 case 量適中
2025-09-18,醫學中心,中國醫藥大學兒童醫院,9A 外科病房,台中市,N3,外科,1:8,1:13,1:13,全班協助,化療,45-50,合理範圍給,4,3,120,50,18,4,機會多,3,可學到很多技術
2025-09-17 20:53,區域醫院,東元醫療社團法人東元綜合醫院,腎臟內科病房,新竹縣,N3,內科,1:7,1:12,1:13,部分協助,換藥/PCA,45-50,合理範圍給,3,13,102,43,15,4,機會多,3,工時長但待遇可
2025-09-17 18:58,醫學中心,高雄榮民總醫院,安寧病房,高雄市,N2,安寧,1:8,1:13,1:12,部分協助,給藥/CVP/PCA,45-50,一律給,5,2,107,45,16,3,機會多,3,案件多但學得快
2025-09-17 15:10,區域醫院,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,骨科病房,高雄市,N0,外科,1:7,1:10,1:14,無,化療,45-50,一律給,8,3,86,36,13,3,機會多,3,可學到很多技術
2025-09-17,地區醫院,板橋中興醫院及其海山院區,7A 內科病房,新北市,護理長,內科,1:10,1:10,1:13,無,給藥,55-60,一律不給,5,4,101,42,15,3,難以升遷,2,被當打雜
2025-09-17,地區醫院,國軍高雄總醫院屏東分院附設民眾診療服務處,6C 內科病房,屏東縣,N4,內科,1:7,1:10,1:14,部分協助,給藥/換藥/抽痰,50-55,主管判斷,2,7,95,40,14,3,機會多,3,夜班輪轉公平
2025-09-16 21:17,醫學中心,長庚醫療財團法人林口長庚紀念醫院,腸胃內科病房,桃園市,N4,內科,1:9,1:12,1:14,部分協助,換藥/PCA,40-45,一律給,7,12,125,53,19,4,機會多,3,案件多但學得快
2025-09-16 15:18,區域醫院,國軍左營總醫院附設民眾診療服務處,心智科病房,高雄市,N3,精神,1:9,1:14,1:14,無,產後照護,55-60,一律不給,5,3,101,42,15,3,難以升遷,2,
2025-09-16 14:38,地區醫院,怡和醫院,心臟外科病房,新北市,專科護理師,外科,1:8,1:13,1:14,無,換藥/PCA,50-55,主管判斷,1,1,91,38,14,3,機會多,3,人力穩定但行政會議多
2025-09-16,醫學中心,臺中榮民總醫院,心智科病房,台中市,N1,精神,1:9,1:12,1:14,部分協助,化療,50-55,合理範圍給,5,12,108,45,16,4,機會多,3,訓練體系完整
2025-09-16,區域醫院,戴德森醫療財團法人嘉義基督教醫院,婦產科病房,嘉義市,N1,婦產,1:10,1:14,1:13,全班協助,給藥,55-60,主管判斷,8,9,78,33,12,2,普通,1,夜班暴力事件多
2025-09-16,醫學中心,國立臺灣大學醫學院附設醫院兒童醫院,6C 內科病房,台北市,N1,內科,1:8,1:11,1:14,全班協助,給藥,55-60,一律不給,6,13,94,39,14,3,難以升遷,2,
2025-09-16,醫學中心,義大醫療財團法人義大醫院,11A 外科病房,高雄市,專科護理師,外科,1:8,1:12,1:16,無,給藥,40-45,一律給,7,4,123,52,18,4,機會多,3,
2025-09-16,區域醫院,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫,12A 內科病房,嘉義市,N4,內科,1:8,1:11,1:12,全班協助,給藥/CVP/PCA,55-60,主管判斷,2,6,111,47,17,3,普通,2,
2025-09-16,地區醫院,金安心醫院,心臟內科病房,高雄市,護理長,內科,1:6,1:12,1:14,全班協助,給藥,40-45,主管判斷,3,5,113,47,17,4,普通,3,夜班輪轉公平
2025-09-16,區域醫院,中國醫藥大學北港附設醫院,心臟外科病房,雲林縣,護理長,外科,1:8,1:10,1:16,無,給藥/CVP/PCA,45-50,合理範圍給,2,2,119,50,18,4,普通,3,工時長但待遇可
2025-09-16,區域醫院,臺南市立安南醫院-委託中國醫藥大學興建經營,6C 內科病房,台南市,N0,內科,1:8,1:11,1:16,無,給藥/CVP/PCA,40-45,一律給,2,4,74,31,11,3,機會多,3,人力穩定但行政會議多
2025-09-16,區域醫院,衛生福利部臺南醫院,11A 外科病房,台南市,N3,外科,1:7,1:14,1:14,無,產後照護,45-50,主管判斷,1,3,106,45,16,3,普通,3,主管支持度高
2025-09-16,區域醫院,臺北市立聯合醫院中興院區,一般病房,台北市,N4,混合,1:7,1:14,1:12,部分協助,管路/PCA,40-45,合理範圍給,5,9,121,51,18,4,機會多,3,資深領班受重視
2025-09-16,診所,KK 診所,嬰兒室,台南市,N1,兒科,1:6,1:14,1:12,全班協助,管路/PCA,45-50,合理範圍給,5,4,68,29,10,3,普通,2,中部醫院 case 量適中
